선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
478,메인기록,2024,삼성,60,168,152,49,6,26,21,11,25,3,0.352,0.322,0.370,0.467,0.837,0.372,-,,,,,,,,,,,,,,,,,,,,
478,메인기록,2018,삼성,71,310,270,86,6,44,37,28,39,13,0.351,0.319,0.389,0.433,0.822,0.372,-,,,,,,,,,,,,,,,,,,,,
478,메인기록,2017,삼성,64,216,192,55,8,24,29,11,28,7,0.297,0.286,0.344,0.438,0.782,0.349,-,,,,,,,,,,,,,,,,,,,,
478,메인기록,2019,삼성,56,236,212,59,2,26,25,16,17,2,0.291,0.278,0.336,0.368,0.704,0.322,-,,,,,,,,,,,,,,,,,,,,
478,메인기록,2021,삼성,60,193,163,37,3,20,12,20,23,2,0.243,0.227,0.321,0.294,0.615,0.292,-,,,,,,,,,,,,,,,,,,,,
478,메인기록,2020,삼성,50,143,127,28,1,13,14,12,15,5,0.241,0.220,0.296,0.268,0.564,0.268,-,,,,,,,,,,,,,,,,,,,,
478,메인기록,2014,삼성,35,65,54,10,0,6,7,9,9,2,0.222,0.185,0.323,0.222,0.545,0.276,-,,,,,,,,,,,,,,,,,,,,
478,메인기록,2022,삼성,44,127,117,16,0,9,8,7,11,1,0.150,0.137,0.190,0.154,0.344,0.169,-,,,,,,,,,,,,,,,,,,,,
478,메인기록,2023,삼성,5,4,4,0,0,0,0,0,1,0,0.000,0.000,0.000,0.000,0.000,0.000,-,,,,,,,,,,,,,,,,,,,,
478,메인기록,2013,삼성,1,1,1,0,0,0,0,0,1,0,-,0.000,0.000,0.000,0.000,0.000,-,,,,,,,,,,,,,,,,,,,,
478,기본기록,2024,삼성,60,168,152,49,6,26,21,11,25,3,,0.322,,,,,,39,4,0,0,1,1,4,2,0,,,,,,,,,,,
478,기본기록,2018,삼성,71,310,270,86,6,44,37,28,39,13,,0.319,,,,,,67,13,0,0,5,3,7,10,4,,,,,,,,,,,
478,기본기록,2017,삼성,64,216,192,55,8,24,29,11,28,7,,0.286,,,,,,42,5,0,0,7,2,6,6,1,,,,,,,,,,,
478,기본기록,2019,삼성,56,236,212,59,2,26,25,16,17,2,,0.278,,,,,,45,11,1,0,4,3,4,8,6,,,,,,,,,,,
478,기본기록,2021,삼성,60,193,163,37,3,20,12,20,23,2,,0.227,,,,,,32,2,0,0,4,3,6,5,0,,,,,,,,,,,
478,기본기록,2020,삼성,50,143,127,28,1,13,14,12,15,5,,0.220,,,,,,24,3,0,0,2,1,2,5,2,,,,,,,,,,,
478,기본기록,2014,삼성,35,65,54,10,0,6,7,9,9,2,,0.185,,,,,,8,2,0,0,2,0,0,0,1,,,,,,,,,,,
478,기본기록,2022,삼성,44,127,117,16,0,9,8,7,11,1,,0.137,,,,,,14,2,0,0,1,1,2,4,1,,,,,,,,,,,
478,기본기록,2023,삼성,5,4,4,0,0,0,0,0,1,0,,0.000,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
478,기본기록,2013,삼성,1,1,1,0,0,0,0,0,1,0,,0.000,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
478,세부기록,2024,삼성,,168,,,,,,,,,0.352,0.322,,,0.837,0.372,-,,,,,,,,,,6.6,14.9,0.44,0.145,25.33,27.31,6.76,25.43,4.42,0.64,3.85
478,세부기록,2018,삼성,,310,,,,,,,,,0.351,0.319,,,0.822,0.372,-,,,,,,,,,,9.0,12.6,0.72,0.114,45.00,46.06,6.07,47.01,4.01,0.60,7.18
478,세부기록,2017,삼성,,216,,,,,,,,,0.297,0.286,,,0.782,0.349,-,,,,,,,,,,5.1,13.0,0.39,0.152,24.00,29.16,5.25,28.17,3.84,0.87,0.42
478,세부기록,2019,삼성,,236,,,,,,,,,0.291,0.278,,,0.704,0.322,-,,,,,,,,,,6.8,7.2,0.94,0.090,106.00,23.77,3.75,24.92,3.03,-2.26,-5.40
478,세부기록,2021,삼성,,193,,,,,,,,,0.243,0.227,,,0.615,0.292,-,,,,,,,,,,10.4,11.9,0.87,0.067,54.33,16.95,3.34,15.10,3.10,0.49,-9.70
478,세부기록,2020,삼성,,143,,,,,,,,,0.241,0.220,,,0.564,0.268,-,,,,,,,,,,8.4,10.5,0.80,0.048,127.00,10.10,2.53,8.12,3.43,0.01,-10.25
478,세부기록,2014,삼성,,65,,,,,,,,,0.222,0.185,,,0.545,0.276,-,,,,,,,,,,13.8,13.8,1.00,0.037,-,4.89,2.94,4.18,5.00,-0.08,-4.17
478,세부기록,2022,삼성,,127,,,,,,,,,0.150,0.137,,,0.344,0.169,-,,,,,,,,,,5.5,8.7,0.64,0.017,-,3.24,0.81,-4.26,3.28,-0.23,-20.58
478,세부기록,2023,삼성,,4,,,,,,,,,0.000,0.000,,,0.000,0.000,-,,,,,,,,,,0.0,25.0,0.00,0.000,-,0.00,0.00,-0.75,-,0.00,-1.26
478,세부기록,2013,삼성,,1,,,,,,,,,-,0.000,,,0.000,0.000,-,,,,,,,,,,0.0,100.0,0.00,0.000,-,0.00,0.00,-0.19,-,0.00,-0.32
