선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
478,메인기록,2021,삼성,85,89,79,29,1,2,2,9,11,4,0.418,0.367,0.432,0.418,0.850,0.393,-,,,,,,,,,,,,,,,,,,,,
478,메인기록,2019,삼성,98,88,82,24,0,6,1,5,3,7,0.304,0.293,0.341,0.341,0.682,0.316,-,,,,,,,,,,,,,,,,,,,,
478,메인기록,2024,삼성,73,65,57,16,2,6,6,4,13,4,0.333,0.281,0.328,0.439,0.767,0.340,-,,,,,,,,,,,,,,,,,,,,
478,메인기록,2017,삼성,84,76,68,18,1,5,2,3,9,9,0.293,0.265,0.306,0.324,0.630,0.290,-,,,,,,,,,,,,,,,,,,,,
478,메인기록,2018,삼성,121,104,92,20,2,10,5,9,11,17,0.228,0.217,0.294,0.304,0.598,0.279,-,,,,,,,,,,,,,,,,,,,,
478,메인기록,2014,삼성,37,24,19,4,0,1,0,2,3,2,0.250,0.211,0.348,0.263,0.611,0.306,-,,,,,,,,,,,,,,,,,,,,
478,메인기록,2022,삼성,48,48,46,7,0,2,0,2,7,1,0.179,0.152,0.188,0.174,0.362,0.171,-,,,,,,,,,,,,,,,,,,,,
478,메인기록,2020,삼성,65,45,41,4,0,0,0,2,5,5,0.111,0.098,0.159,0.098,0.257,0.134,-,,,,,,,,,,,,,,,,,,,,
478,메인기록,2023,삼성,1,1,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,-,,,,,,,,,,,,,,,,,,,,
478,기본기록,2021,삼성,85,89,79,29,1,2,2,9,11,4,,0.367,,,,,,27,1,0,0,0,0,1,5,3,,,,,,,,,,,
478,기본기록,2019,삼성,98,88,82,24,0,6,1,5,3,7,,0.293,,,,,,20,4,0,0,1,0,0,13,6,,,,,,,,,,,
478,기본기록,2024,삼성,73,65,57,16,2,6,6,4,13,4,,0.281,,,,,,11,3,0,0,0,0,4,5,2,,,,,,,,,,,
478,기본기록,2017,삼성,84,76,68,18,1,5,2,3,9,9,,0.265,,,,,,16,1,0,0,1,0,4,9,2,,,,,,,,,,,
478,기본기록,2018,삼성,121,104,92,20,2,10,5,9,11,17,,0.217,,,,,,16,2,0,0,1,0,2,9,7,,,,,,,,,,,
478,기본기록,2014,삼성,37,24,19,4,0,1,0,2,3,2,,0.211,,,,,,3,1,0,0,2,0,1,0,2,,,,,,,,,,,
478,기본기록,2022,삼성,48,48,46,7,0,2,0,2,7,1,,0.152,,,,,,6,1,0,0,0,0,0,5,1,,,,,,,,,,,
478,기본기록,2020,삼성,65,45,41,4,0,0,0,2,5,5,,0.098,,,,,,4,0,0,0,1,0,1,3,5,,,,,,,,,,,
478,기본기록,2023,삼성,1,1,1,0,0,0,0,0,0,0,,0.000,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
478,세부기록,2021,삼성,,89,,,,,,,,,0.418,0.367,,,0.850,0.393,-,,,,,,,,,,10.1,12.4,0.82,0.051,79.00,12.79,5.85,15.14,0.51,-0.62,3.70
478,세부기록,2019,삼성,,88,,,,,,,,,0.304,0.293,,,0.682,0.316,-,,,,,,,,,,5.7,3.4,1.67,0.048,-,4.15,1.46,8.87,-1.39,-1.54,-2.44
478,세부기록,2024,삼성,,65,,,,,,,,,0.333,0.281,,,0.767,0.340,-,,,,,,,,,,6.2,20.0,0.31,0.158,28.50,6.04,3.14,7.92,0.41,-0.22,-0.43
478,세부기록,2017,삼성,,76,,,,,,,,,0.293,0.265,,,0.630,0.290,-,,,,,,,,,,4.0,11.8,0.33,0.059,68.00,4.31,1.79,5.83,-0.27,0.63,-3.93
478,세부기록,2018,삼성,,104,,,,,,,,,0.228,0.217,,,0.598,0.279,-,,,,,,,,,,8.6,10.6,0.82,0.087,46.00,5.45,1.63,6.93,2.41,-0.34,-6.43
478,세부기록,2014,삼성,,24,,,,,,,,,0.250,0.211,,,0.611,0.306,-,,,,,,,,,,8.3,12.5,0.67,0.052,-,1.90,2.85,2.18,5.33,-0.57,-0.90
478,세부기록,2022,삼성,,48,,,,,,,,,0.179,0.152,,,0.362,0.171,-,,,,,,,,,,4.2,14.6,0.29,0.022,-,0.57,0.34,-1.49,-0.71,-0.27,-7.66
478,세부기록,2020,삼성,,45,,,,,,,,,0.111,0.098,,,0.257,0.134,-,,,,,,,,,,4.4,11.1,0.40,0.000,-,-0.18,-0.10,-2.92,2.06,-1.46,-8.70
478,세부기록,2023,삼성,,1,,,,,,,,,0.000,0.000,,,0.000,0.000,-,,,,,,,,,,0.0,0.0,-,0.000,-,0.00,0.00,-0.19,-,0.00,-0.32
