선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
871,메인기록,2024,삼성,6,7,7,2,1,1,3,0,1,0,0.200,0.286,0.286,0.714,1.000,0.411,-,,,,,,,,,,,,,,,,,,,,
871,메인기록,2021,삼성,30,59,51,11,0,3,5,6,9,0,0.262,0.216,0.310,0.275,0.585,0.281,-,,,,,,,,,,,,,,,,,,,,
871,메인기록,2018,삼성,6,5,5,1,0,0,0,0,2,0,0.333,0.200,0.200,0.200,0.400,0.184,-,,,,,,,,,,,,,,,,,,,,
871,메인기록,2019,삼성,20,24,23,4,0,2,0,1,10,0,0.308,0.174,0.208,0.217,0.425,0.198,-,,,,,,,,,,,,,,,,,,,,
871,메인기록,2017,삼성,9,10,9,1,0,1,1,1,2,0,0.143,0.111,0.200,0.222,0.422,0.199,-,,,,,,,,,,,,,,,,,,,,
871,메인기록,2020,삼성,9,10,10,1,0,1,0,0,3,0,0.143,0.100,0.100,0.100,0.200,0.092,-,,,,,,,,,,,,,,,,,,,,
871,메인기록,2023,삼성,1,1,1,0,0,0,0,0,1,0,-,0.000,0.000,0.000,0.000,0.000,-,,,,,,,,,,,,,,,,,,,,
871,기본기록,2024,삼성,6,7,7,2,1,1,3,0,1,0,,0.286,,,,,,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
871,기본기록,2021,삼성,30,59,51,11,0,3,5,6,9,0,,0.216,,,,,,8,3,0,0,1,0,1,1,0,,,,,,,,,,,
871,기본기록,2018,삼성,6,5,5,1,0,0,0,0,2,0,,0.200,,,,,,1,0,0,0,0,0,0,1,0,,,,,,,,,,,
871,기본기록,2019,삼성,20,24,23,4,0,2,0,1,10,0,,0.174,,,,,,3,1,0,0,0,0,0,0,0,,,,,,,,,,,
871,기본기록,2017,삼성,9,10,9,1,0,1,1,1,2,0,,0.111,,,,,,0,1,0,0,0,0,0,0,0,,,,,,,,,,,
871,기본기록,2020,삼성,9,10,10,1,0,1,0,0,3,0,,0.100,,,,,,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
871,기본기록,2023,삼성,1,1,1,0,0,0,0,0,1,0,,0.000,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
871,세부기록,2024,삼성,,7,,,,,,,,,0.200,0.286,,,1.000,0.411,-,,,,,,,,,,0.0,14.3,0.00,0.428,7.00,1.43,7.71,1.31,1.81,0.00,0.41
871,세부기록,2021,삼성,,59,,,,,,,,,0.262,0.216,,,0.585,0.281,-,,,,,,,,,,10.2,15.2,0.67,0.059,-,4.71,3.03,4.03,1.80,0.04,-3.55
871,세부기록,2018,삼성,,5,,,,,,,,,0.333,0.200,,,0.400,0.184,-,,,,,,,,,,0.0,40.0,0.00,0.000,-,0.00,0.00,-0.10,-11.52,0.00,-0.74
871,세부기록,2019,삼성,,24,,,,,,,,,0.308,0.174,,,0.425,0.198,-,,,,,,,,,,4.2,41.7,0.10,0.043,-,1.10,1.56,-0.17,3.81,0.01,-3.25
871,세부기록,2017,삼성,,10,,,,,,,,,0.143,0.111,,,0.422,0.199,-,,,,,,,,,,10.0,20.0,0.50,0.111,-,0.45,1.53,-0.06,4.31,0.00,-1.34
871,세부기록,2020,삼성,,10,,,,,,,,,0.143,0.100,,,0.200,0.092,-,,,,,,,,,,0.0,30.0,0.00,0.000,-,0.10,0.30,-1.03,6.81,0.00,-2.32
871,세부기록,2023,삼성,,1,,,,,,,,,-,0.000,,,0.000,0.000,-,,,,,,,,,,0.0,100.0,0.00,0.000,-,0.00,0.00,-0.19,-,0.00,-0.32
