선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
871,메인기록,2024,삼성,2,1,1,1,1,1,3,0,0,0,-,1.000,1.000,4.000,5.000,1.956,-,,,,,,,,,,,,,,,,,,,,
871,메인기록,2017,삼성,7,7,7,2,0,2,2,0,1,0,0.333,0.286,0.286,0.286,0.572,0.263,-,,,,,,,,,,,,,,,,,,,,
871,메인기록,2021,삼성,33,28,23,5,0,6,8,2,5,0,0.250,0.217,0.259,0.261,0.520,0.237,-,,,,,,,,,,,,,,,,,,,,
871,메인기록,2020,삼성,8,8,7,1,0,3,1,0,2,0,0.200,0.143,0.143,0.143,0.286,0.131,-,,,,,,,,,,,,,,,,,,,,
871,메인기록,2019,삼성,12,11,10,1,0,4,2,0,5,0,0.167,0.100,0.091,0.100,0.191,0.084,-,,,,,,,,,,,,,,,,,,,,
871,메인기록,2018,삼성,3,3,3,0,0,0,0,0,1,0,0.000,0.000,0.000,0.000,0.000,0.000,-,,,,,,,,,,,,,,,,,,,,
871,메인기록,2023,삼성,1,1,1,0,0,0,0,0,1,0,-,0.000,0.000,0.000,0.000,0.000,-,,,,,,,,,,,,,,,,,,,,
871,기본기록,2024,삼성,2,1,1,1,1,1,3,0,0,0,,1.000,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
871,기본기록,2017,삼성,7,7,7,2,0,2,2,0,1,0,,0.286,,,,,,2,0,0,0,0,0,0,0,0,,,,,,,,,,,
871,기본기록,2021,삼성,33,28,23,5,0,6,8,2,5,0,,0.217,,,,,,4,1,0,0,0,2,3,0,0,,,,,,,,,,,
871,기본기록,2020,삼성,8,8,7,1,0,3,1,0,2,0,,0.143,,,,,,1,0,0,0,0,0,1,0,0,,,,,,,,,,,
871,기본기록,2019,삼성,12,11,10,1,0,4,2,0,5,0,,0.100,,,,,,1,0,0,0,0,1,1,0,0,,,,,,,,,,,
871,기본기록,2018,삼성,3,3,3,0,0,0,0,0,1,0,,0.000,,,,,,0,0,0,0,0,0,0,1,0,,,,,,,,,,,
871,기본기록,2023,삼성,1,1,1,0,0,0,0,0,1,0,,0.000,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
871,세부기록,2024,삼성,,1,,,,,,,,,-,1.000,,,5.000,1.956,-,,,,,,,,,,0.0,0.0,-,3.000,1.00,4.00,-,1.59,-,0.00,1.46
871,세부기록,2017,삼성,,7,,,,,,,,,0.333,0.286,,,0.572,0.263,-,,,,,,,,,,0.0,14.3,0.00,0.000,-,0.57,3.09,0.36,6.81,0.01,-0.54
871,세부기록,2021,삼성,,28,,,,,,,,,0.250,0.217,,,0.520,0.237,-,,,,,,,,,,7.1,17.9,0.40,0.044,-,2.02,2.60,0.79,6.10,0.02,-2.80
871,세부기록,2020,삼성,,8,,,,,,,,,0.200,0.143,,,0.286,0.131,-,,,,,,,,,,0.0,25.0,0.00,0.000,-,0.19,0.73,-0.54,16.81,0.00,-1.57
871,세부기록,2019,삼성,,11,,,,,,,,,0.167,0.100,,,0.191,0.084,-,,,,,,,,,,0.0,45.4,0.00,0.000,-,0.14,0.37,-1.22,21.81,0.00,-2.63
871,세부기록,2018,삼성,,3,,,,,,,,,0.000,0.000,,,0.000,0.000,-,,,,,,,,,,0.0,33.3,0.00,0.000,-,0.00,0.00,-0.56,-,0.00,-0.95
871,세부기록,2023,삼성,,1,,,,,,,,,-,0.000,,,0.000,0.000,-,,,,,,,,,,0.0,100.0,0.00,0.000,-,0.00,0.00,-0.19,-,0.00,-0.32
