선수ID,기록유형,시즌,팀명,경기,타석,타수,안타,홈런,득점,타점,볼넷,삼진,도루,BABIP,타율,출루율,장타율,OPS,wOBA,WAR,단타,2루타,3루타,고4,HBP,희플,희타,병살,도실,볼넷%,삼진%,볼/삼,ISO,타수/홈런,RC,RC/27,wRC,SPD,wSB,wRAA
478,메인기록,2014,삼성,43,39,34,13,3,16,21,3,4,0,0.370,0.382,0.462,0.765,1.227,0.520,-,,,,,,,,,,,,,,,,,,,,
478,메인기록,2020,삼성,63,81,72,24,2,25,33,5,6,2,0.328,0.333,0.370,0.444,0.814,0.361,-,,,,,,,,,,,,,,,,,,,,
478,메인기록,2017,삼성,96,114,92,30,4,42,41,12,12,2,0.329,0.326,0.409,0.533,0.942,0.412,-,,,,,,,,,,,,,,,,,,,,
478,메인기록,2018,삼성,125,169,141,45,4,62,61,18,20,5,0.339,0.319,0.398,0.496,0.894,0.392,-,,,,,,,,,,,,,,,,,,,,
478,메인기록,2019,삼성,100,129,99,31,3,49,43,13,16,3,0.326,0.313,0.403,0.475,0.878,0.386,-,,,,,,,,,,,,,,,,,,,,
478,메인기록,2024,삼성,80,88,76,23,1,31,22,9,11,0,0.338,0.303,0.386,0.395,0.781,0.360,-,,,,,,,,,,,,,,,,,,,,
478,메인기록,2021,삼성,88,99,83,18,0,33,22,4,14,1,0.243,0.217,0.278,0.265,0.543,0.256,-,,,,,,,,,,,,,,,,,,,,
478,메인기록,2022,삼성,56,56,49,9,0,15,18,1,5,2,0.191,0.184,0.204,0.245,0.449,0.200,-,,,,,,,,,,,,,,,,,,,,
478,메인기록,2023,삼성,2,1,1,0,0,0,0,0,1,0,-,0.000,0.000,0.000,0.000,0.000,-,,,,,,,,,,,,,,,,,,,,
478,메인기록,2013,삼성,1,1,1,0,0,0,0,0,1,0,-,0.000,0.000,0.000,0.000,0.000,-,,,,,,,,,,,,,,,,,,,,
478,기본기록,2014,삼성,43,39,34,13,3,16,21,3,4,0,,0.382,,,,,,7,2,1,0,2,0,0,1,0,,,,,,,,,,,
478,기본기록,2020,삼성,63,81,72,24,2,25,33,5,6,2,,0.333,,,,,,20,2,0,0,1,3,3,4,0,,,,,,,,,,,
478,기본기록,2017,삼성,96,114,92,30,4,42,41,12,12,2,,0.326,,,,,,20,5,1,0,3,3,7,2,0,,,,,,,,,,,
478,기본기록,2018,삼성,125,169,141,45,4,62,61,18,20,5,,0.319,,,,,,29,11,1,1,3,4,7,4,2,,,,,,,,,,,
478,기본기록,2019,삼성,100,129,99,31,3,49,43,13,16,3,,0.313,,,,,,22,5,1,1,6,6,11,5,2,,,,,,,,,,,
478,기본기록,2024,삼성,80,88,76,23,1,31,22,9,11,0,,0.303,,,,,,18,4,0,0,2,1,1,0,0,,,,,,,,,,,
478,기본기록,2021,삼성,88,99,83,18,0,33,22,4,14,1,,0.217,,,,,,15,2,1,0,5,5,7,4,1,,,,,,,,,,,
478,기본기록,2022,삼성,56,56,49,9,0,15,18,1,5,2,,0.184,,,,,,6,3,0,0,1,3,5,5,0,,,,,,,,,,,
478,기본기록,2023,삼성,2,1,1,0,0,0,0,0,1,0,,0.000,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
478,기본기록,2013,삼성,1,1,1,0,0,0,0,0,1,0,,0.000,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
478,세부기록,2014,삼성,,39,,,,,,,,,0.370,0.382,,,1.227,0.520,-,,,,,,,,,,7.7,10.3,0.75,0.383,11.33,11.90,14.60,11.13,9.95,0.03,6.12
478,세부기록,2020,삼성,,81,,,,,,,,,0.328,0.333,,,0.814,0.361,-,,,,,,,,,,6.2,7.4,0.83,0.111,36.00,11.61,5.70,11.43,5.04,0.41,1.02
478,세부기록,2017,삼성,,114,,,,,,,,,0.329,0.326,,,0.942,0.412,-,,,,,,,,,,10.5,10.5,1.00,0.207,23.00,21.72,8.26,21.34,8.70,0.43,6.70
478,세부기록,2018,삼성,,169,,,,,,,,,0.339,0.319,,,0.894,0.392,-,,,,,,,,,,10.6,11.8,0.90,0.177,35.25,28.91,7.16,28.72,8.23,0.05,7.00
478,세부기록,2019,삼성,,129,,,,,,,,,0.326,0.313,,,0.878,0.386,-,,,,,,,,,,10.1,12.4,0.81,0.162,33.00,19.65,6.17,21.16,8.62,-0.31,4.59
478,세부기록,2024,삼성,,88,,,,,,,,,0.338,0.303,,,0.781,0.360,-,,,,,,,,,,10.2,12.5,0.82,0.092,76.00,12.90,6.45,12.32,6.99,0.08,1.01
478,세부기록,2021,삼성,,99,,,,,,,,,0.243,0.217,,,0.543,0.256,-,,,,,,,,,,4.0,14.1,0.29,0.048,-,6.33,2.22,4.51,11.54,-0.23,-8.21
478,세부기록,2022,삼성,,56,,,,,,,,,0.191,0.184,,,0.449,0.200,-,,,,,,,,,,1.8,8.9,0.20,0.061,-,1.73,0.93,-0.27,7.54,0.36,-7.46
478,세부기록,2023,삼성,,1,,,,,,,,,-,0.000,,,0.000,0.000,-,,,,,,,,,,0.0,100.0,0.00,0.000,-,0.00,0.00,-0.19,-,0.00,-0.32
478,세부기록,2013,삼성,,1,,,,,,,,,-,0.000,,,0.000,0.000,-,,,,,,,,,,0.0,100.0,0.00,0.000,-,0.00,0.00,-0.19,-,0.00,-0.32
